hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
488,1164131.07,1167160.31,2942.706,3243,168.64,168.46
489,1167507.12,1169882.33,2948.132,3246,287.46,287.35
490,1170908.70,1172496.60,2953.589,3249,262.41,262.35
491,1174332.59,1175312.22,2959.073,3253,283.25,282.99
492,1177574.22,1178028.07,2964.257,3257,255.71,255.64
493,1180653.37,1180530.34,2969.174,3262,213.07,213.03
494,1183426.66,1183106.77,2973.598,3265,203.70,203.63
495,1185908.21,1185208.64,2977.551,3269,170.53,170.48
496,1188113.30,1187191.34,2981.061,3273,205.39,205.22
497,1190072.96,1189267.57,2984.178,3277,225.95,225.89
498,1191909.06,1191271.90,2987.096,3278,271.71,271.56
499,1193606.74,1193133.06,2989.792,3278,267.82,267.60
500,1195225.40,1194798.41,2992.360,3280,1665.42,1665.35
501,1196807.71,1196462.35,2994.869,3280,1663.99,1663.95
502,1198406.84,1198219.38,2997.401,3283,1757.05,1757.03
503,1200000.00,1199999.78,2999.923,3285,1780.62,1780.40
