hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
475,1134083.57,1138349.12,3260.322,2837,520.89,519.25
476,1136016.71,1140152.31,3264.085,2838,1330.96,1329.84
477,1138110.43,1142047.15,3268.155,2840,1202.95,1201.78
478,1140365.22,1144323.63,3272.534,2846,2277.55,2276.48
479,1142857.14,1146870.05,3277.368,2848,2547.79,2546.41
480,1145507.96,1148971.31,3282.503,2848,964.16,963.35
481,1148397.84,1151792.81,3288.096,2848,2491.13,2490.65
482,1151449.60,1153922.38,3293.993,2852,422.41,422.34
483,1154600.77,1157227.49,3300.076,2853,3116.49,3115.45
484,1157892.58,1159470.65,3306.421,2859,0.00,0.00
485,1161254.82,1162365.51,3312.894,2867,1095.89,1094.69
486,1164542.09,1165679.51,3319.215,2872,0.00,0.00
487,1167669.90,1168574.92,3325.222,2875,0.00,0.00
488,1170564.96,1171210.15,3330.778,2877,288.50,287.51
489,1173146.99,1173916.90,3335.729,2884,0.00,0.00
490,1175442.14,1176491.67,3340.126,2889,0.00,0.00
491,1177516.00,1178997.98,3344.097,2893,0.00,0.00
492,1179386.50,1181391.57,3347.675,2900,0.00,0.00
493,1181163.01,1183635.81,3351.071,2908,0.00,0.00
494,1182857.14,1185720.87,3354.305,2910,0.00,0.00
495,1184490.38,1187633.77,3357.421,2911,0.00,0.00
496,1186108.36,1189414.28,3360.504,2913,0.00,0.00
497,1187748.16,1191062.51,3363.625,2915,0.00,0.00
498,1189442.63,1192616.80,3366.848,2916,0.00,0.00
499,1191226.43,1193872.98,3370.237,2918,868.76,867.33
500,1193159.56,1195177.14,3373.906,2922,1305.21,1304.16
501,1195253.29,1196627.03,3377.877,2923,1449.89,1449.89
502,1197508.08,1198218.46,3382.148,2923,1592.05,1591.43
503,1200000.00,1199999.66,3386.864,2926,1781.54,1781.19
