hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
480,1144543.75,1144192.85,2911.048,3342,786.27,786.15
481,1146344.58,1146005.79,2913.971,3346,858.45,858.35
482,1148256.36,1147930.13,2917.072,3348,934.71,934.59
483,1150349.82,1150037.08,2920.464,3353,1048.51,1048.42
484,1152642.83,1152344.51,2924.175,3356,1183.08,1183.04
485,1155163.79,1154880.83,2928.251,3364,1340.63,1340.58
486,1157921.34,1157654.66,2932.703,3369,1492.96,1492.72
487,1160942.12,1160692.62,2937.573,3372,1690.97,1690.72
488,1164131.07,1163899.74,2942.706,3381,1804.85,1804.83
489,1167507.12,1167294.47,2948.132,3385,1945.19,1945.04
490,1170908.70,1170714.86,2953.589,3388,1953.86,1953.62
491,1174332.59,1174158.23,2959.073,3392,1945.38,1945.37
492,1177574.22,1177418.60,2964.257,3397,1808.63,1808.51
493,1180653.37,1180516.07,2969.174,3402,1677.90,1677.81
494,1183426.66,1183307.34,2973.598,3405,1399.00,1398.98
495,1185908.21,1185805.39,2977.551,3409,1204.95,1204.78
496,1188113.30,1188025.63,2981.061,3412,1027.93,1027.69
497,1190072.96,1189999.36,2984.178,3416,878.49,878.41
498,1191909.06,1191849.01,2987.096,3417,780.79,780.57
499,1193606.74,1193559.48,2989.792,3417,714.92,714.82
500,1195225.40,1195190.29,2992.360,3421,680.85,680.67
501,1196807.71,1196784.50,2994.869,3423,680.31,680.28
502,1198406.84,1198395.18,2997.401,3426,718.36,718.21
503,1200000.00,1199999.92,2999.923,3430,728.12,728.06
